Source_Directory,Alloy_Type,Authors,Source,Title,Year,composition,Ag (at.%),Al (at.%),Au (at.%),Cd (at.%),Co (at.%),Cu (at.%),Fe (at.%),Hf (at.%),Mn (at.%),Nb (at.%),Ni (at.%),Pd (at.%),Pt (at.%),Ru (at.%),Si (at.%),Ta (at.%),Ti (at.%),Zn (at.%),Zr (at.%),Austenite Finish Temperature - AF - (°C),Austenite Start Temperature - AS - (°C),Martensite Finish Temperature - MF - (°C),Martensite Start Temperature - MS - (°C),Cooling Rate (°C/min),Heating Rate (°C/min),Calculated Density (g/cm^3),Thermal transformation span (TSPAN) - (AF-MF) - (°C)
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni10.3Ti49.7Au40.0 %,,,40.0,,,,,,,,10.3,,,,,,49.7,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,L. Casalena; G.S. Bigelow; Y. Gao; O. Benafan; R.D. Noebe; Y. Wang; M.J. Mills,Intermetallics,Mechanical behavior and microstructural analysis of NiTi-40Au shape memory alloys exhibiting work output above 400 °C,2017.0,Ni11.0Ti49.0Au40.0 %,,,40.0,,,,,,,,11.0,,,,,,49.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiAu,T. Kawamura; R. Tachi; T. Inamura; H. Hosoda; K. Wakashima; K. Hamadac; S. Miyazaki ,Materials Science and Engineering A,Effects of ternary additions on the martensitic transformation of TiAu,2006.0,Ni1.0Ti50.0Au49.0 %,,,49.0,,,,,,,,1.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiAu,T. Kawamura; R. Tachi; T. Inamura; H. Hosoda; K. Wakashima; K. Hamadac; S. Miyazaki ,Materials Science and Engineering A,Effects of ternary additions on the martensitic transformation of TiAu,2006.0,Ni3.0Ti50.0Au47.0 %,,,47.0,,,,,,,,3.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiAu,S.H. Kayani; M.I. Khan; F.A. Khalid; H.Y. Young S. Miyazaki,Shape Memory and Superelasticity,Precipitation Behavior of Thermo-Mechanically Treated Ti50Ni20Au20Cu10 High-Temperature Shape-Memory Alloy,2016.0,Ni30.0Ti50.0Au20.0 %,,,20.0,,,,,,,,30.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiAu,S.H. Kayani; M.I. Khan; F.A. Khalid; H.Y. Young S. Miyazaki,Shape Memory and Superelasticity,Precipitation Behavior of Thermo-Mechanically Treated Ti50Ni20Au20Cu10 High-Temperature Shape-Memory Alloy,2016.0,Ni30.0Ti50.0Au20.0 %,,,20.0,,,,,,,,30.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiAu,S.H. Kayani; M.I. Khan; F.A. Khalid; H.Y. Young S. Miyazaki,Shape Memory and Superelasticity,Precipitation Behavior of Thermo-Mechanically Treated Ti50Ni20Au20Cu10 High-Temperature Shape-Memory Alloy,2016.0,Ni30.0Ti50.0Au20.0 %,,,20.0,,,,,,,,30.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiAu,S.H. Kayani; M.I. Khan; F.A. Khalid; H.Y. Young S. Miyazaki,Shape Memory and Superelasticity,Precipitation Behavior of Thermo-Mechanically Treated Ti50Ni20Au20Cu10 High-Temperature Shape-Memory Alloy,2016.0,Ni30.0Ti50.0Au20.0 %,,,20.0,,,,,,,,30.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiAu,S.H. Kayani; M.I. Khan; F.A. Khalid; H.Y. Young S. Miyazaki,Shape Memory and Superelasticity,Precipitation Behavior of Thermo-Mechanically Treated Ti50Ni20Au20Cu10 High-Temperature Shape-Memory Alloy,2016.0,Ni30.0Ti50.0Au20.0 %,,,20.0,,,,,,,,30.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiAu,S. Besseghini; F. Passaretti; E. Villa; P. Fabbro; F. Ricciardi,Gold Bulletin,Gold with martensitic transformation: which opportunities?,2007.0,Ni33.0Ti29.0Au38.0 %,,,38.0,,,,,,,,33.0,,,,,,29.0,,,,,,,5.0,5.0,,
CR_HR_ALL,NiTiAu,S. Besseghini; F. Passaretti; E. Villa; P. Fabbro; F. Ricciardi,Gold Bulletin,Gold with martensitic transformation: which opportunities?,2007.0,Ni33.0Ti29.0Au38.0 %,,,38.0,,,,,,,,33.0,,,,,,29.0,,,,,,,5.0,5.0,,
CR_HR_ALL,NiTiAu,S. Besseghini; F. Passaretti; E. Villa; P. Fabbro; F. Ricciardi,Gold Bulletin,Gold with martensitic transformation: which opportunities?,2007.0,Ni33.0Ti29.0Au38.0 %,,,38.0,,,,,,,,33.0,,,,,,29.0,,,,,,,5.0,5.0,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni49.6Ti49.4Au1.0 %,,,1.0,,,,,,,,49.6,,,,,,49.4,,,,,,,8.7601,27.449,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni49.6Ti49.4Au1.0 %,,,1.0,,,,,,,,49.6,,,,,,49.4,,,,,,,9.4008,27.18,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni49.6Ti49.4Au1.0 %,,,1.0,,,,,,,,49.6,,,,,,49.4,,,,,,,9.3997,27.074,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni49.6Ti49.4Au1.0 %,,,1.0,,,,,,,,49.6,,,,,,49.4,,,,,,,9.4029,26.854,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni49.6Ti49.4Au1.0 %,,,1.0,,,,,,,,49.6,,,,,,49.4,,,,,,,9.1378,27.25,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni49.6Ti49.4Au1.0 %,,,1.0,,,,,,,,49.6,,,,,,49.4,,,,,,,9.3518,27.038,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni48.6Ti49.4Au2.0 %,,,2.0,,,,,,,,48.6,,,,,,49.4,,,,,,,8.4154,27.994,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni48.6Ti49.4Au2.0 %,,,2.0,,,,,,,,48.6,,,,,,49.4,,,,,,,8.8746,27.659,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni48.6Ti49.4Au2.0 %,,,2.0,,,,,,,,48.6,,,,,,49.4,,,,,,,9.3998,27.124,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni48.6Ti49.4Au2.0 %,,,2.0,,,,,,,,48.6,,,,,,49.4,,,,,,,9.2372,26.045,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni48.6Ti49.4Au2.0 %,,,2.0,,,,,,,,48.6,,,,,,49.4,,,,,,,9.3633,27.013,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni48.6Ti49.4Au2.0 %,,,2.0,,,,,,,,48.6,,,,,,49.4,,,,,,,9.4164,26.953,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni47.6Ti49.4Au3.0 %,,,3.0,,,,,,,,47.6,,,,,,49.4,,,,,,,8.6835,28.668,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni47.6Ti49.4Au3.0 %,,,3.0,,,,,,,,47.6,,,,,,49.4,,,,,,,9.4909,28.185,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni47.6Ti49.4Au3.0 %,,,3.0,,,,,,,,47.6,,,,,,49.4,,,,,,,9.5233,27.964,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni47.6Ti49.4Au3.0 %,,,3.0,,,,,,,,47.6,,,,,,49.4,,,,,,,9.3816,27.981,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni47.6Ti49.4Au3.0 %,,,3.0,,,,,,,,47.6,,,,,,49.4,,,,,,,9.2778,27.601,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni47.6Ti49.4Au3.0 %,,,3.0,,,,,,,,47.6,,,,,,49.4,,,,,,,9.3404,27.943,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.0Ti50.0Au9.0 %,,,9.0,,,,,,,,41.0,,,,,,50.0,,,,,,,3.7393,20.561,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.0Ti50.0Au9.0 %,,,9.0,,,,,,,,41.0,,,,,,50.0,,,,,,,3.7404,20.567,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.0Ti50.0Au9.0 %,,,9.0,,,,,,,,41.0,,,,,,50.0,,,,,,,3.7486,20.55,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.0Ti50.0Au9.0 %,,,9.0,,,,,,,,41.0,,,,,,50.0,,,,,,,3.7432,20.583,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.0Ti50.0Au9.0 %,,,9.0,,,,,,,,41.0,,,,,,50.0,,,,,,,3.6572,20.547,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.0Ti50.0Au9.0 %,,,9.0,,,,,,,,41.0,,,,,,50.0,,,,,,,3.7225,20.538,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.0Ti50.0Au9.0 %,,,9.0,,,,,,,,41.0,,,,,,50.0,,,,,,,3.6977,20.559,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.3Ti49.7Au9.0 %,,,9.0,,,,,,,,41.3,,,,,,49.7,,,,,,,9.095,26.634,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.3Ti49.7Au9.0 %,,,9.0,,,,,,,,41.3,,,,,,49.7,,,,,,,9.1757,26.933,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.3Ti49.7Au9.0 %,,,9.0,,,,,,,,41.3,,,,,,49.7,,,,,,,9.1163,26.345,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.3Ti49.7Au9.0 %,,,9.0,,,,,,,,41.3,,,,,,49.7,,,,,,,9.2024,27.264,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.3Ti49.7Au9.0 %,,,9.0,,,,,,,,41.3,,,,,,49.7,,,,,,,8.6995,27.821,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.3Ti49.7Au9.0 %,,,9.0,,,,,,,,41.3,,,,,,49.7,,,,,,,9.084,26.161,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.3Ti49.7Au9.0 %,,,9.0,,,,,,,,41.3,,,,,,49.7,,,,,,,8.9782,25.333,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni41.3Ti49.7Au9.0 %,,,9.0,,,,,,,,41.3,,,,,,49.7,,,,,,,9.0674,25.276,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.0Ti50.0Au10.0 %,,,10.0,,,,,,,,40.0,,,,,,50.0,,,,,,,3.8197,20.577,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.0Ti50.0Au10.0 %,,,10.0,,,,,,,,40.0,,,,,,50.0,,,,,,,3.7629,20.589,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.0Ti50.0Au10.0 %,,,10.0,,,,,,,,40.0,,,,,,50.0,,,,,,,3.772,20.603,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.0Ti50.0Au10.0 %,,,10.0,,,,,,,,40.0,,,,,,50.0,,,,,,,3.6816,20.574,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.0Ti50.0Au10.0 %,,,10.0,,,,,,,,40.0,,,,,,50.0,,,,,,,3.7971,20.565,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.0Ti50.0Au10.0 %,,,10.0,,,,,,,,40.0,,,,,,50.0,,,,,,,3.7671,20.527,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.0Ti50.0Au10.0 %,,,10.0,,,,,,,,40.0,,,,,,50.0,,,,,,,3.7039,20.6,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,2.9694,21.173,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,2.982,21.102,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,3.0188,21.086,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,2.9636,21.09,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,8.3934,28.139,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,8.376,28.551,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,3.0085,21.143,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,8.3318,27.806,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,8.3641,28.9,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,8.2641,27.553,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,8.0771,29.172,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,3.01,20.99,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,3.008,20.918,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni40.3Ti49.7Au10.0 %,,,10.0,,,,,,,,40.3,,,,,,49.7,,,,,,,8.1342,26.622,,
CR_HR_ALL,NiTiAu,,,,2026.0,Ni39.0Ti50.0Au11.0 %,,,11.0,,,,,,,,39.0,,,,,,50.0,,,,,,,3.6633,20.583,,
CR_HR_ALL,NiTiAu,,,,2025.0,Ni39.0Ti50.0Au11.0 %,,,11.0,,,,,,,,39.0,,,,,,50.0,,,,,,,3.6585,20.58,,
CR_HR_ALL,NiTiAu,,,,2027.0,Ni39.0Ti50.0Au11.0 %,,,11.0,,,,,,,,39.0,,,,,,50.0,,,,,,,3.6785,20.577,,
CR_HR_ALL,NiTiAu,,,,2024.0,Ni39.0Ti50.0Au11.0 %,,,11.0,,,,,,,,39.0,,,,,,50.0,,,,,,,3.6538,20.569,,
CR_HR_ALL,NiTiAu,,,,2028.0,Ni39.0Ti50.0Au11.0 %,,,11.0,,,,,,,,39.0,,,,,,50.0,,,,,,,3.6141,20.569,,
CR_HR_ALL,NiTiAu,,,,2023.0,Ni39.0Ti50.0Au11.0 %,,,11.0,,,,,,,,39.0,,,,,,50.0,,,,,,,3.6727,20.544,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.0Ti50.0Au11.0 %,,,11.0,,,,,,,,39.0,,,,,,50.0,,,,,,,3.6069,20.582,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.9659,21.069,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.9311,21.025,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.959,21.042,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.9596,21.077,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.9631,21.044,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.8677,21.072,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.9551,21.027,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.9637,21.038,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.9729,21.026,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,3.0102,20.916,,
CR_HR_ALL,NiTiAu,,,,2022.0,Ni39.3Ti49.7Au11.0 %,,,11.0,,,,,,,,39.3,,,,,,49.7,,,,,,,2.9455,20.888,,
CR_HR_ALL,NiTiCo,Kök; Mediha; Ateş; Gonca,The European Physical Journal Plus,The effect of addition of various elements on properties of NiTi-based shape memory alloys for biomedical application,2017.0,Ni48.0Ti51.0Co1.0 %,,,,,1.0,,,,,,48.0,,,,,,51.0,,,,,,,20.0,20.0,,
CR_HR_ALL,NiTiCo,"Kök; Mediha
Zardawi; Hanaa Shahab Ahmed
Qader; Ibrahim Nazem
Sait Kanca; M.",The European Physical Journal Plus,The effects of cobalt elements addition on Ti2Ni phases; thermodynamics parameters; crystal structure and transformation temperature of NiTi shape memory alloys,2019.0,Ni46.5Ti51.5Co2.0 %,,,,,2.0,,,,,,46.5,,,,,,51.5,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiCo,"Kök; Mediha
Zardawi; Hanaa Shahab Ahmed
Qader; Ibrahim Nazem
Sait Kanca; M.",The European Physical Journal Plus,The effects of cobalt elements addition on Ti2Ni phases; thermodynamics parameters; crystal structure and transformation temperature of NiTi shape memory alloys,2019.0,Ni45.0Ti52.0Co3.0 %,,,,,3.0,,,,,,45.0,,,,,,52.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiCo,"Kök; Mediha
Zardawi; Hanaa Shahab Ahmed
Qader; Ibrahim Nazem
Sait Kanca; M.",The European Physical Journal Plus,The effects of cobalt elements addition on Ti2Ni phases; thermodynamics parameters; crystal structure and transformation temperature of NiTi shape memory alloys,2019.0,Ni43.5Ti52.5Co4.0 %,,,,,4.0,,,,,,43.5,,,,,,52.5,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiCo,"Kök; Mediha
Zardawi; Hanaa Shahab Ahmed
Qader; Ibrahim Nazem
Sait Kanca; M.",The European Physical Journal Plus,The effects of cobalt elements addition on Ti2Ni phases; thermodynamics parameters; crystal structure and transformation temperature of NiTi shape memory alloys,2019.0,Ni42.0Ti53.0Co5.0 %,,,,,5.0,,,,,,42.0,,,,,,53.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiCo,"Kök; Mediha
Zardawi; Hanaa Shahab Ahmed
Qader; Ibrahim Nazem
Sait Kanca; M.",The European Physical Journal Plus,The effects of cobalt elements addition on Ti2Ni phases; thermodynamics parameters; crystal structure and transformation temperature of NiTi shape memory alloys,2019.0,Ni40.5Ti53.5Co6.0 %,,,,,6.0,,,,,,40.5,,,,,,53.5,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiCo,"Mohammad Sharifi; E.
Kermanpur; A.",Transactions of Nonferrous Metals Society of China,Superelastic behavior of nanostructured Ti 50 Ni 48 Co 2 shape memory alloy with cold rolling processing,2018.0,Ni48.0Ti50.0Co2.0 %,,,,,2.0,,,,,,48.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiCo,"Mohammad Sharifi; E.
Kermanpur; A.",Transactions of Nonferrous Metals Society of China,Superelastic behavior of nanostructured Ti 50 Ni 48 Co 2 shape memory alloy with cold rolling processing,2018.0,Ni48.0Ti50.0Co2.0 %,,,,,2.0,,,,,,48.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiCo,"Mohammad Sharifi; E.
Kermanpur; A.
Karimzadeh; F.",Materials Science and Engineering: A,The effect of thermomechanical processing on the microstructure and mechanical properties of the nanocrystalline TiNiCo shape memory alloy,2014.0,Ni48.0Ti50.0Co2.0 %,,,,,2.0,,,,,,48.0,,,,,,50.0,,,,,,,10.0,10.0,,
CR_HR_ALL,NiTiCo,El-Bagoury; N.,Materials Science and Technology,Microstructure and martensitic transformation and mechanical properties of cast Ni rich NiTiCo shape memory alloy,2014.0,Ni50.5Ti49.0Co0.5 %,,,,,0.5,,,,,,50.5,,,,,,49.0,,,,,,,10.0,10.0,,
